avg_speed,max_speed,avg_top3_speed,var_speed,top_acce,var_acce,avg_top3_acce,avg_acce,tm,d_avg_speed,d_max_speed,d_avg_top3_speed,d_var_speed,d_top_acce,d_var_acce,d_avg_top3_acce,d_avg_acce,d_tm,d_d_avg_speed,d_d_max_speed,d_d_avg_top3_speed,d_d_var_speed,d_d_top_acce,d_d_var_acce,d_d_avg_top3_acce,d_d_avg_acce
24.341546924082373,30.06897686727622,30.068953788770347,17.813114535615515,3.7144570171839852,1.2158792819491946,3.115701262792603,0.0399836088782782,car,6,6,6,4,4,2,4,6,2,6,6,6,4,4,2,4,6
27.559839184379324,31.22092162648986,30.74139929822412,2.5842686933696175,3.346348610154667,1.3375433095267122,3.119170230996005,0.04373545149707262,car,6,6,6,2,4,3,4,6,2,6,6,6,2,4,3,4,6
34.03040631637906,37.92525292703541,37.88367430619368,10.896126290941767,3.879309652425068,1.3426288330279192,3.1482485748917064,0.0423275475757127,car,6,6,6,3,4,3,4,6,2,6,6,6,3,4,3,4,6
35.042660223649484,38.70298776486414,37.55636985695041,3.1983413434691768,4.5257543190897636,1.1925839396946905,3.450560595206062,-0.034777906929190236,car,6,6,6,2,5,2,5,4,2,6,6,6,2,5,2,5,4
13.450796103434836,30.003780637988697,29.27854312617606,44.96125326280164,2.6433434427057945,1.880430063824194,2.5498573166404035,-0.2079750557565113,car,5,6,6,6,3,4,3,1,2,5,6,6,6,3,4,3,1
16.942894973990615,24.687825313876886,24.229982219455604,37.83028470103285,4.4522023808746205,1.8333101120343351,3.286669337637811,-0.12642281565951388,car,5,6,6,6,5,4,4,2,2,5,6,6,6,5,4,4,2
0.9873579915563164,1.3825719507691077,1.195905558793621,0.09630184190885369,1.3825715623287531,0.47213173553996113,0.7408567340259989,0.2661545922967929,car,1,1,1,1,2,2,2,6,2,1,1,1,1,2,2,2,6
14.145351204020288,23.531862579756552,23.50663302442476,50.25329837481066,4.93541175274378,3.0484148238938444,4.3081851144638454,0.09373886317284805,car,5,5,6,6,5,5,6,6,2,5,5,6,6,5,5,6,6
17.288412419661174,23.53101517615206,23.391449888367145,30.848735983320317,3.8980161249275795,1.6073069213245361,3.06352629101467,-0.019887109529124616,car,6,5,5,6,4,3,4,4,2,6,5,5,6,4,3,4,4
20.158433655078742,23.13565403690548,22.943635970102076,2.201832304941524,3.225347546291932,1.2321065508910354,2.822915151656067,-0.03745855745061306,car,6,5,5,2,3,3,4,4,2,6,5,5,2,3,3,4,4
14.038316181381523,20.37491376827481,20.05034042950607,25.33493663518347,3.303646873474424,2.932312722547794,3.145046649005971,-0.09526559615025318,car,5,5,5,5,4,5,4,3,2,5,5,5,5,4,5,4,3
11.244969205430191,17.63422135953542,17.217567975546682,17.71323559499558,4.052354679308854,3.478005298578583,3.761154013429915,-0.03732861470079209,car,4,4,4,4,4,6,5,4,2,4,4,4,4,4,6,5,4
7.229158177495488,15.806553404766207,15.56953636715698,26.1518491782576,8.107086401624596,2.7145025561822718,4.55843393292316,0.049803307332887375,car,3,3,3,5,6,5,6,6,2,3,3,3,5,6,5,6,6
7.978585618627201,15.901270332255493,14.974793136761635,16.377417733250322,4.952686208962233,3.6510235768979253,4.5170196933061755,-0.025793527885483034,car,3,3,3,4,5,6,6,4,2,3,3,3,4,5,6,6,4
7.197807816553689,13.201613689380363,13.185994931467727,16.601874182630002,2.383539603282843,2.1899432205343743,2.1998821887418383,-0.26307984061894674,car,3,3,3,4,3,4,3,1,2,3,3,3,4,3,4,3,1
2.1579549893505443,4.110881263260395,3.5627628912716696,1.0694779676124349,2.7285452039774123,2.3705142878055896,2.0930883907966376,-0.006089584061935012,car,2,1,1,2,3,4,3,5,2,2,1,1,2,3,4,3,5
9.474931730391626,14.469641836559871,14.258210745906945,15.088297593842379,4.434644423114962,2.500286001917123,3.241260386749541,-0.12629750566304182,car,4,3,3,4,5,5,4,2,2,4,3,3,4,5,5,4,2
6.607906992999678,13.360337936094506,13.35189637316018,16.089133245772764,7.799873924483409,3.3949520853282746,5.084045619238853,-0.060525199170238075,car,3,3,3,4,6,6,6,3,2,3,3,3,4,6,6,6,3
2.448895115218252,9.225907619735246,6.088915230212076,2.5205128393474445,4.05732824259564,2.750914063988075,2.624705799967995,-0.15432536118564213,car,2,2,2,2,4,5,3,2,2,2,2,2,2,4,5,3,2
5.316521310840261,18.873317559240725,17.25974605130648,13.620797331005008,4.669612777089755,2.3058147141582017,3.889134204474551,0.08293361845970383,car,2,4,4,4,5,4,5,6,2,2,4,4,4,5,4,5,6
16.041765101998003,21.46908476364824,20.894030746082226,21.90594197981615,3.5002054636905484,2.411877370551634,3.245324708656509,0.0019344828031045615,car,5,5,5,5,4,5,4,5,2,5,5,5,5,4,5,4,5
11.71055868653394,18.72949228114907,18.226382267076072,26.79961243643514,4.114739174784692,3.4468956665634987,3.2145817300406847,-0.31744211558937263,car,4,4,4,6,5,6,4,1,2,4,4,4,6,5,6,4,1
8.901157750362023,18.39245134881884,17.48976850186884,21.435170213438543,6.373117402821708,3.667166668794186,4.933959150595256,0.08699711918881996,car,3,4,4,5,6,6,6,6,2,3,4,4,5,6,6,6,6
11.11998789951744,17.799013581353545,17.503481990251288,24.191544766670795,2.9175022056525552,1.8695629176937394,2.5872322483610235,-0.16994745911506773,car,4,4,4,5,3,4,3,2,2,4,4,4,5,3,4,3,2
1.7309565598137961,3.3198851090794403,2.6896247559256796,0.8761881113458421,1.3822694697829216,1.5903194071282416,1.1562005649299516,-0.19673418808138377,car,1,1,1,1,2,3,2,1,2,1,1,1,1,2,3,2,1
1.868815462149421,6.054628903229747,5.555853722997966,0.9580318565944551,4.147054583191431,1.4974578296814747,3.351491296369622,-0.06341309645603743,walk,1,2,2,1,5,3,5,3,1,1,2,2,1,5,3,5,3
1.6791995573055611,3.4336532268138713,3.400353254711792,0.43755887848160546,1.547486710671072,0.703340884899504,1.3548074631737717,-0.06488031033256769,walk,1,1,1,1,2,2,2,3,1,1,1,1,1,2,2,2,3
1.6307715604034703,6.867310171257474,5.7645008690521875,1.3405483281807316,4.64480790216954,1.697482205331932,3.3237802753407446,-0.06037466057216241,walk,1,2,2,2,5,3,4,3,1,1,2,2,2,5,3,4,3
1.4995451390720747,3.7172743142197726,3.5281922149961606,0.5738061168025628,2.6060231793223663,0.9322918793250388,2.3265705916199795,-0.05039202004872662,walk,1,1,1,1,3,2,3,4,1,1,1,1,1,3,2,3,4
1.6877303682747216,4.68295168848936,3.8500814236551393,0.6993925015900518,3.5717005528850745,1.3150769586184805,2.6484632666327115,-0.07754326852137128,walk,1,1,1,1,4,3,3,3,1,1,1,1,1,4,3,3,3
1.3111028838642547,3.471451129944178,2.9009104511576163,0.5537183852754913,6.090626842206359,1.6443891941661424,2.986585913570085,0.15932317555564374,walk,1,1,1,1,6,3,4,6,1,1,1,1,1,6,3,4,6
3.092871593670175,36.68079338620547,16.01517296200038,39.61444169278021,2.46659217061995,37.594211329555044,2.1155659514689953,-1.305592563553244,walk,2,6,3,6,3,6,3,1,1,2,6,3,6,3,6,3,1
5.835984383503816,25.887238397841532,22.769369151845837,20.90498149731528,12.55282022760529,14.278989452441616,9.88052158746468,-0.07762579684821724,bus,2,6,5,5,6,6,6,3,3,2,6,5,5,6,6,6,3
6.448717842565998,14.4696428530438,13.84725738557457,14.857912832130905,8.91647086872477,8.437849881532427,7.748909521456059,-0.09571284816847672,bus,3,3,3,4,6,6,6,3,3,3,3,3,4,6,6,6,3
4.613354079995108,15.282897677788561,13.26067146278259,7.239046092401188,10.405884384427814,6.110684673684683,7.7346415532470765,0.013349697027547656,bus,2,3,3,3,6,6,6,5,3,2,3,3,3,6,6,6,5
6.773032607799667,10.91715992482005,9.611140858641251,4.900463776016319,3.010449816198544,3.3466762384962228,2.3855827841080584,-0.17535049581717108,bus,3,2,2,2,3,6,3,2,3,3,2,2,2,3,6,3,2
2.770672245460401,25.44639820703569,12.312052700432545,9.925720085947395,23.223895937240876,16.094659075583845,10.320537639124806,-0.027059531652259383,walk,2,6,3,3,6,6,6,4,1,2,6,3,3,6,6,6,4
1.8768593577306518,2.4665498946839195,2.0318543581737023,0.1303778115942343,0.4819035740048072,1.4033380536270752,0.27406101323661464,-0.31571843864435684,walk,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1
4.491875012157121,17.86199591267969,14.584371881349485,12.639387674927256,8.222992440429747,4.174513844301095,5.513725994508924,-0.15014694567779627,bus,2,4,3,4,6,6,6,2,3,2,4,3,4,6,6,6,2
6.212013178422803,13.561222150228744,12.760913222690009,12.89130767473109,4.520407952994825,3.97050519556419,4.292115204826419,-0.004952675578342915,bus,2,3,3,4,5,6,6,5,3,2,3,3,4,5,6,6,5
6.429213586485101,19.5380422452322,15.448214114686984,11.510294110691703,10.906177314343985,9.894741557293,7.760265934114673,-0.12757287456312794,bus,3,4,3,3,6,6,6,2,3,3,4,3,3,6,6,6,2
5.96010839784567,17.615141878411066,15.667370071083575,17.140166738003252,7.778757942868086,8.816473138001895,7.195241667157698,-0.18725228022780666,bus,2,4,3,4,6,6,6,2,3,2,4,3,4,6,6,6,2
6.847731190560632,25.776343442698284,20.044694510289144,22.894302144503488,16.565564404154806,14.395569198124274,10.264591237701476,0.14242305502106611,bus,3,6,5,5,6,6,6,6,3,3,6,5,5,6,6,6,6
8.361941237459767,15.557515886443053,15.187098841477251,15.978346016565167,4.3239925916753155,2.8541430169498954,3.497482461697325,-0.11783938583125335,car,3,3,3,4,5,5,5,2,2,3,3,3,4,5,5,5,2
10.699539503512451,20.912659738106655,18.09690535349227,15.737559533298974,6.76849655584499,4.697001527220176,6.556749662366552,0.007585813276190797,car,4,5,4,4,6,6,6,5,2,4,5,4,4,6,6,6,5
11.009760154030019,17.185143051108025,16.74411523762882,23.773775692856088,3.210305334509174,1.8070959406942504,2.379153222774274,-0.1552131794355527,car,4,4,4,5,3,4,3,2,2,4,4,4,5,3,4,3,2
18.223624011595746,22.115033042953858,21.420878036686975,1.0033177480070932,3.386246108544011,1.561391905096749,2.7679487553925988,0.02127160331115167,car,6,5,5,1,4,3,4,5,2,6,5,5,1,4,3,4,5
17.974476285640588,22.43980637960242,22.01518731823131,10.514119118549052,2.6895888805077774,0.9636404961068444,2.2776519368036348,-0.09376470212953349,car,6,5,5,3,3,2,3,3,2,6,5,5,3,3,2,3,3
11.6977966859698,19.33300911740037,18.329278684760727,21.630472211128684,4.517438393466646,2.3316162855585314,3.069123498460107,-0.11785907122515747,car,4,4,4,5,5,4,4,2,2,4,4,4,5,5,4,4,2
14.116397150870233,19.350432229360862,19.28547193508605,31.385165442089146,3.1301733108625207,1.741694686049696,2.761691370490644,0.014222834903613998,car,5,4,5,6,3,3,4,5,2,5,4,5,6,3,3,4,5
16.715905227310444,19.91787096373253,19.73483384010409,15.36281039919751,3.318107469615299,1.6476749647842284,2.498277132437544,-0.1646419457762519,car,5,5,5,4,4,3,3,2,2,5,5,5,4,4,3,3,2
9.082842193956099,16.71721418806353,16.476180079680006,27.777851206225417,9.784823822117257,5.605467245845035,5.513482473456723,-0.038259560570370534,car,4,3,4,6,6,6,6,4,2,4,3,4,6,6,6,6,4
10.290229420468567,16.58776250039243,16.312321658352236,24.054335671335373,6.689214684282456,3.3672682137236345,4.827232321536926,-0.005766002138951694,car,4,3,4,5,6,6,6,5,2,4,3,4,5,6,6,6,5
9.335645948987564,18.121638559379626,17.30115242748487,25.7839674812887,12.98025216392391,5.304591939718476,7.882347005405304,-0.017878535228158667,car,4,4,4,5,6,6,6,4,2,4,4,4,5,6,6,6,4
9.481078977173304,16.48065774132688,16.19476645505735,19.40096215788047,6.642326628363679,3.205690256494381,4.7276270309299475,0.019769152131215006,car,4,3,3,5,6,5,6,5,2,4,3,3,5,6,5,6,5
6.983028261064955,14.446264751545645,14.084289558319403,19.026449622141406,2.075275335157722,1.4743944849526396,1.4638751759782778,-0.31496663214315207,car,3,3,3,5,2,3,2,1,2,3,3,3,5,2,3,2,1
7.4574570504232955,13.360330877980054,12.602618614534117,8.902586616693666,3.5660196410637965,2.585085715521426,3.4686401272160254,0.015621927249064579,car,3,3,3,3,4,5,5,5,2,3,3,3,3,4,5,5,5
6.982481908405686,13.335013617355118,12.97380387806705,13.536496790373644,6.8781731994311945,2.528971269288986,4.557632210123631,-0.05057521772139278,car,3,3,3,4,6,5,6,4,2,3,3,3,4,6,5,6,4
8.423684372570143,13.893129632500685,13.696382087807114,10.43068547483378,7.4753313908777015,2.030572153019288,4.259066047105494,-0.005495650736985436,car,3,3,3,3,6,4,5,5,2,3,3,3,3,6,4,5,5
4.030134828927502,7.400288479971535,6.929847928738241,3.8113677943642337,2.369732962035114,1.2404580082629624,2.181644655965735,-0.15293000355583444,car,2,2,2,2,3,3,3,2,2,2,2,2,2,3,3,3,2
10.958166031198088,20.002520425325798,19.30932694140798,34.740729671621786,5.224673776853889,2.8822341098513085,4.338503876589945,-0.06757269595557057,car,4,5,5,6,5,5,6,3,2,4,5,5,6,5,5,6,3
13.9445113739698,20.452276567350008,20.187891587297248,36.506899524325526,3.156772992253579,2.38241419975598,2.774037735134328,-0.0268583692317377,car,5,5,5,6,3,4,4,4,2,5,5,5,6,3,4,4,4
14.714147248956642,19.949619545141946,19.293798612234486,13.207615194530279,3.9700676754309336,1.4719824958770225,3.436656364234892,0.0990139640220684,car,5,5,5,4,4,3,5,6,2,5,5,5,4,4,3,5,6
5.349667450073329,11.849213886058527,11.676002653447847,12.06283327247704,1.7687312257731018,0.8698195803320495,1.2703360637983676,-0.2844115132474139,car,2,2,2,3,2,2,2,1,2,2,2,2,3,2,2,2,1
6.210557382505958,13.203367235200776,12.930308042225917,12.003229455332061,3.284356530435055,1.8102776868674304,3.0858582034795066,-0.0164926526259046,car,2,3,3,3,3,4,4,4,2,2,3,3,3,3,4,4,4
6.457345127276855,14.02223087296978,12.93019633572385,11.515927428877493,5.689701003274561,1.9149551941159468,3.5537631830828222,0.016068087552930665,car,3,3,3,3,6,4,5,5,2,3,3,3,3,6,4,5,5
9.176501741939369,14.842030684466092,14.704016731816123,14.953506809311087,3.2736040705210936,1.8334923611861391,3.0798481984564936,-0.07212206546418386,car,4,3,3,4,3,4,4,3,2,4,3,3,4,3,4,4,3
8.999246184962226,14.022947208237508,13.993549427259675,15.175870466711155,3.513823229135877,2.3795915633627223,2.8201900704505114,-0.03644445505167031,car,4,3,3,4,4,4,4,4,2,4,3,3,4,4,4,4,4
8.150999917772584,17.306438103965206,16.84583268340659,23.519935555120014,3.364144740639908,2.892491744249095,2.988214698857719,-0.14761784682400192,car,3,4,4,5,4,5,4,2,2,3,4,4,5,4,5,4,2
12.34199628792613,17.99716648519894,17.731079215340166,23.62133790970204,5.960327249652192,2.5505145219513286,4.456277388078791,0.1013667295097569,car,4,4,4,5,6,5,6,6,2,4,4,4,5,6,5,6,6
15.697466550598488,18.96619952715577,18.63471851992534,19.702956230053214,1.5768882027922864,0.8850335821345804,1.4153786520129021,-0.29359259841498725,car,5,4,4,5,2,2,2,1,2,5,4,4,5,2,2,2,1
18.49890438133492,22.238875237407584,21.9650353953764,15.024750563845439,3.2663603496114844,1.8048991025873888,2.9969052079031293,0.16991189284559255,car,6,5,5,4,3,4,4,6,2,6,5,5,4,3,4,4,6
18.010530557525396,21.41727537073327,21.417267471569527,12.166329209815649,2.467879960148018,1.7683056628207405,2.466631213087481,-0.007655077068108751,car,6,5,5,3,3,3,3,5,2,6,5,5,3,3,3,3,5
13.076122542170758,25.669816247435936,21.739579135449535,42.34255234800207,7.870779112849185,3.430032653394551,4.491621244570134,-0.2632166743087714,car,5,6,5,6,6,6,6,1,2,5,6,5,6,6,6,6,1
10.447887950894177,19.434240548018852,17.54555028633171,19.893516957812277,5.406492384061954,2.5395480203803933,3.4501998352805523,-0.029320932992680473,car,4,4,4,5,5,5,5,4,2,4,4,4,5,5,5,5,4
1.9777043995832877,6.670410768122449,6.240340541227892,1.8172242652882753,4.17369899319353,2.436417784743499,3.635328784567849,-0.11691972175460484,walk,1,2,2,2,5,5,5,2,1,1,2,2,2,5,5,5,2
2.1041603044141888,5.556255673780153,5.235382730086041,1.7113025738653358,3.33375340398534,2.293874185992656,2.7477089139596926,-0.18265070000517739,walk,2,1,2,2,4,4,4,2,1,2,1,2,2,4,4,4,2
1.6816759218437138,5.556255674487032,3.333753404220966,1.3468573907391128,3.333753406105977,1.8248468784802288,1.4897042675075145,-0.13127554976269354,walk,1,1,1,2,4,4,2,2,1,1,1,1,2,4,4,2,2
6.893617710910342,15.040793101586644,14.644440868932856,14.090069285708474,6.168913358265602,3.6168474661260084,5.245641538393747,0.02817240666086817,car,3,3,3,4,6,6,6,5,2,3,3,3,4,6,6,6,5
8.997771985894857,15.557515886443053,15.19489219885663,19.325339278557625,2.1225967302756037,2.094772681847471,1.4912251442346036,-0.30076325538588766,car,4,3,3,5,2,4,2,1,2,4,3,3,5,2,4,2,1
14.39817622974685,21.94693266266969,21.815642535918318,44.961486093637234,3.9674163061461467,1.878341087200402,3.2773237168441933,0.06789367806931453,car,5,5,5,6,4,4,4,6,2,5,5,5,6,4,4,4,6
28.796271999596012,36.22448117930028,36.21312485309813,28.352944004581982,5.391177003769503,3.093916886514792,4.586891289851138,0.10692751496338575,car,6,6,6,6,5,5,6,6,2,6,6,6,6,5,5,6,6
31.884082093203048,35.394849108377336,35.34823412098058,3.2088615870331507,5.009328714765058,3.0541395547944132,4.569225094135234,-0.006239486887770785,car,6,6,6,2,5,5,6,5,2,6,6,6,2,5,5,6,5
15.337900941784133,32.086660002125015,31.544705698794107,81.46301684469148,8.858552394907964,6.7971195243665985,6.4479026197524805,-0.09372624343774903,car,5,6,6,6,6,6,6,3,2,5,6,6,6,6,6,6,3
14.15357996758141,24.502821396142703,23.0298198583824,17.50952824126867,6.68779319889245,4.16819096995213,4.463858912186745,-0.19111480022190527,car,5,5,5,4,6,6,6,1,2,5,5,5,4,6,6,6,1
11.27254828809034,16.990280887595404,16.80968004878544,19.059085419529406,2.6113499680711043,1.9446526105405013,2.4431263414060727,0.023214984111258996,car,4,3,4,5,3,4,3,5,2,4,3,4,5,3,4,3,5
5.800562067454259,12.441598648732548,11.849391724495517,13.324346993883129,3.0988278833076395,1.6695914276895443,2.711148541160157,-0.07244240554723949,car,2,2,2,4,3,3,3,3,2,2,2,2,4,3,3,3,3
7.237579024991316,11.92958838367879,11.808968042344086,10.279910369096768,6.505439082845166,2.109145128824153,4.125705796746154,-0.00906256753471234,car,3,2,2,3,6,4,5,5,2,3,2,2,3,6,4,5,5
6.440898169690212,15.901363810801985,14.399077871795162,15.332626829348364,4.593268613223826,2.6678643696564643,3.8415058034741776,-0.17600318745718815,car,3,3,3,4,5,5,5,2,2,3,3,3,4,5,5,5,2
1.6378681540638143,4.52040408520588,4.25268225560959,1.0482581574667713,2.334897385813437,0.8818342181079193,1.8952830150218858,-0.06768482476324025,walk,1,1,1,1,2,2,2,3,1,1,1,1,1,2,2,2,3
0.42061351220223686,0.8221847338486159,0.42061351220223686,0.32251889210913054,0.001243973627617799,0.0811300407718141,-0.20016362400938062,-0.20016362400938062,walk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.941066262776863,5.953946746987786,4.946792821279968,1.5115440925202221,3.357069783008793,2.2499088677779944,3.103672176665526,-0.015123544375922877,walk,1,2,2,2,4,4,4,4,1,1,2,2,2,4,4,4,4
1.6577659484130483,3.717231716894093,3.494875627569725,0.9211880566303594,2.511574541723048,1.1064770147862402,2.034263323568881,-0.10084570291654615,walk,1,1,1,1,3,2,3,3,1,1,1,1,1,3,2,3,3
1.7732575442990561,3.4713665787690795,2.6408390736087264,1.0231494311888418,2.6491930662184826,2.6525543606603685,0.9332556382491211,-0.27653263524142413,walk,1,1,1,1,3,5,2,1,1,1,1,1,1,3,5,2,1
4.145238567412008,10.528112465083508,9.646096327516704,7.580578843714736,8.469103444947372,4.576566626914677,4.902523340438162,-0.15774644957767575,car,2,2,2,3,6,6,6,2,2,2,2,2,3,6,6,6,2
7.5360283459924355,13.561223787913255,13.418859142987872,13.783627427563381,4.445004538882746,2.795747003694527,4.359381565053329,0.020597218310884395,car,3,3,3,4,5,5,6,5,2,3,3,3,4,5,5,6,5
11.231812494354585,18.962728808300092,18.92701547766715,32.04073567479631,6.701253919231239,2.9051729400931166,4.457772558343116,0.07216018270915112,car,4,4,4,6,6,5,6,6,2,4,4,4,6,6,5,6,6
12.736667675058188,17.780018155530986,17.052700396962415,16.855977312922462,2.244222318908877,2.112983565761454,2.228704176362148,-0.30117563727579316,car,5,4,4,4,2,4,3,1,2,5,4,4,4,2,4,3,1
5.979100892575982,18.14281728935302,14.354769014712586,14.866282640393946,10.766967897234867,4.375383665311687,6.939135485731704,-0.02345290400186436,car,2,4,3,4,6,6,6,4,2,2,4,3,4,6,6,6,4
1.7202609568332106,5.292734574125349,4.3662610959211445,1.041364122641141,3.9692517762915625,1.5373674018954135,2.998423788030841,-0.048226866330732844,walk,1,1,1,1,4,3,4,4,1,1,1,1,1,4,3,4,4
1.8737581930593705,4.739414587135025,4.226021002331648,1.1889338261885576,3.71723922039837,2.1030060289956505,3.2204288821128633,0.006340528420998296,walk,1,1,1,2,4,4,4,5,1,1,1,1,2,4,4,4,5
1.6422483664007215,6.054613399922168,4.1788518201463525,0.5834881016965712,4.943362265024762,0.9819456810595009,2.8464340957436014,-0.03669679686498776,walk,1,2,1,1,5,2,4,4,1,1,2,1,1,5,2,4,4
1.519296552545156,5.410740944483686,4.454932177019823,0.8211203079607402,2.1775587819715927,1.1876004109122165,2.029576080314144,-0.07532682970777273,walk,1,1,1,1,2,2,3,3,1,1,1,1,1,2,2,3,3
1.872670810829797,5.556255673780153,5.302047310117757,1.5819802396265414,3.333753404692219,1.775540533080493,2.7811292274961517,-0.08542754291793994,walk,1,1,2,2,4,3,4,3,1,1,1,2,2,4,3,4,3
1.531439916821559,4.739444102941911,4.142055313905134,0.7815844212275797,2.7547169192965635,0.9082789966295632,2.063651500955967,-0.13885708344575926,walk,1,1,1,1,3,2,3,2,1,1,1,1,1,3,2,3,2
1.9353827487594084,5.954165333452914,5.592196895949521,1.710124917289428,5.529467320684997,2.385687138221779,3.988532281837587,-0.014260081876826215,walk,1,2,2,2,6,5,5,4,1,1,2,2,2,6,5,5,4
1.5964692891428907,5.954168578261704,4.524288550847145,0.922199195938348,2.7647368435654367,1.4118995129783698,2.5764874731216385,-0.11454893399799027,walk,1,2,1,1,3,3,3,2,1,1,2,1,1,3,3,3,2
1.3968775815137626,3.3202576376337145,2.588420725505487,0.6453261223090407,1.1624950425695573,0.7505125128790212,0.9256528552521797,-0.17895533330167995,walk,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2
1.2554199396728198,2.705452733442911,2.5139577121866346,0.43677502046388855,1.0749135828203842,0.4961887250323072,0.9785815619907567,-0.13281253240986243,walk,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2
1.5906578470238106,3.7172887427398353,3.431740219604938,0.4744236593305983,2.5871049010955027,0.6881506780832498,1.9880445514000449,0.033869468935554876,walk,1,1,1,1,3,2,2,6,1,1,1,1,1,3,2,2,6
1.5987795415703017,3.969484418281659,3.3821948703128464,0.38192953659446616,1.486880874735602,0.5403977194546948,1.2942478975315974,-0.06664598880546797,walk,1,1,1,1,2,2,2,3,1,1,1,1,1,2,2,2,3
1.4611014315363422,3.333753405399098,2.723399832290063,0.3576254357597414,1.2584732249506043,0.5082775443821328,0.9847346931305254,-0.14861358777308892,walk,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2
5.861315680964091,15.666232639542272,14.605017722833017,17.489316587911024,11.330133798622725,15.32400675035145,6.844492633890808,-0.7042095290879146,walk,2,3,3,4,6,6,6,1,1,2,3,3,4,6,6,6,1
1.923070953733033,6.0547609013990105,5.6579376070319904,1.4343502182329213,2.511510611155514,1.159506094304123,2.0365378998810524,-0.1330488105921942,walk,1,2,2,2,3,2,3,2,1,1,2,2,2,3,2,3,2
1.6269699030191584,5.954231491337868,5.10359998221751,1.263073019117072,5.954231491337868,2.100365093055666,3.4779195858368355,-0.11568283866085326,walk,1,2,2,2,6,4,5,2,1,1,2,2,2,6,4,5,2
1.9258826676656053,5.861983121969111,5.284162734755791,1.8310561427325607,2.4605747697376383,1.3287502584927777,2.3527569816706273,-0.11360485140888196,walk,1,2,2,2,3,3,3,2,1,1,2,2,2,3,3,3,2
2.2534525233206693,10.73642230844339,9.203012057195645,3.2568125031335002,4.147110616443052,3.5847100949782855,3.6863131064852226,-0.12649664469733818,walk,2,2,2,2,5,6,5,2,1,2,2,2,2,5,6,5,2
1.7122136717148737,3.4715623789090397,3.375184451773722,0.9942385589392164,2.7647279167537424,2.1080533880711725,2.5597160576018623,0.15132472657937715,walk,1,1,1,1,3,4,3,6,1,1,1,1,1,3,4,3,6
6.074666694656421,15.579228911275129,15.22543602492145,15.86411704760559,4.644814900486394,2.8484129231072965,4.139221048311975,-0.0470120509403705,car,2,3,3,4,5,5,5,4,2,2,3,3,4,5,5,5,4
7.712405897744932,15.250772954798103,14.77986815144069,18.70049181603033,4.776200294023766,2.6483658112790978,3.558101646430636,-0.16507254370104746,car,3,3,3,5,5,5,5,2,2,3,3,3,5,5,5,5,2
9.855956087983659,18.909154523749766,18.55807138803649,22.19599693392684,5.533228850644945,2.6273124909708216,3.9845605648976252,-0.017170304798625545,car,4,4,4,5,6,5,5,4,2,4,4,4,5,6,5,5,4
8.469201135986014,14.022909623846983,13.993481453854402,18.455693485226355,3.2488413315678355,1.7558876365597893,2.7441648221215416,-0.19356645429550876,car,3,3,3,5,3,3,4,1,2,3,3,3,5,3,3,4,1
6.860990842857497,17.410396983575758,17.10309528453361,32.75032257934253,3.4347627457040435,2.2228239334013726,2.871262491545442,-0.06195356239582253,car,3,4,4,6,4,4,4,3,2,3,4,4,6,4,4,4,3
1.8584166280987542,3.969590356773415,3.1269061670451443,1.6893705571434567,1.984795070289354,1.3871384482776916,0.8567493607240997,-0.34778938507370766,car,1,1,1,2,2,3,2,1,2,1,1,1,2,2,3,2,1
3.6585766717055708,8.890009077765493,8.44513677120642,6.616897881702011,4.181874106338768,1.4936346744685591,3.1814879093520716,-0.020911711538921005,car,2,2,2,3,5,3,4,4,2,2,2,2,3,5,3,4,4
2.107036429491319,6.71800682394351,5.885988547114781,1.2047681012734002,3.544710559419996,1.8200219066038705,3.1914448254985976,-0.06481803329397519,walk,2,2,2,2,4,4,4,3,1,2,2,2,2,4,4,4,3
2.088566565887044,8.632095459355801,6.325284504611253,1.866709983475132,2.649224729110486,1.6888932444583962,2.288189469513785,-0.16968096741097805,walk,2,2,2,2,3,3,3,2,1,2,2,2,2,3,3,3,2
0.7470782008180787,2.2225022697948127,1.3581958314234612,0.3691779714800469,0.4938893932877361,0.4228769472718091,0.2588091187702131,-0.14725772843353566,walk,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2
4.363665204396315,11.058736593929487,10.467180351054063,7.292374086526351,9.676394169643563,7.7180091407435105,6.800529602986366,-0.1508417848655523,walk,2,2,2,3,6,6,6,2,1,2,2,2,3,6,6,6,2
3.790088761646516,7.999652853810615,7.9096898945203735,4.725467197180203,4.0303924279902965,2.893810364289199,3.724516496355982,-0.16652131056625014,walk,2,2,2,2,4,5,5,2,1,2,2,2,2,4,5,5,2
2.546774209590543,22.883428885935995,9.88360721511105,17.4535346482002,20.178141389039375,32.69335641864268,7.629374975803319,-0.23470063017159398,walk,2,5,2,4,6,6,6,1,1,2,5,2,4,6,6,6,1
0.8005716977777685,1.9846227533667042,0.8005716977777685,1.092504467022885,0.00018690513619606125,0.7328914793839397,-0.5919632260824025,-0.5919632260824026,walk,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1
